frame,person_id,keypoint_name,x,y
7,0,right_wrist,142.01783752441406,376.31976318359375
7,0,left_hip,44.26930236816406,379.68646240234375
7,0,right_hip,77.81889343261719,389.41168212890625
7,0,left_knee,54.54386901855469,440.49639892578125
7,0,right_knee,91.35639953613281,455.52490234375
7,0,left_ankle,47.50477600097656,508.44561767578125
7,0,right_ankle,81.83277893066406,528.9506225585938
8,0,nose,129.60470581054688,270.4027404785156
8,0,left_eye,131.67733764648438,264.6381530761719
8,0,right_eye,131.05191040039062,264.788818359375
8,0,left_ear,102.93733215332031,255.47970581054688
8,0,right_ear,124.52139282226562,263.6994934082031
8,0,left_shoulder,71.80729675292969,275.3039245605469
8,0,right_shoulder,114.12106323242188,301.2689514160156
8,0,left_elbow,49.8616943359375,311.6466979980469
8,0,right_elbow,110.64816284179688,354.0807800292969
8,0,left_wrist,78.97732543945312,338.4606628417969
8,0,right_wrist,141.37600708007812,371.5716247558594
8,0,left_hip,44.87945556640625,379.1186218261719
8,0,right_hip,79.70068359375,388.6627502441406
8,0,left_knee,54.223388671875,438.4192199707031
8,0,right_knee,92.13996887207031,454.2851257324219
8,0,left_ankle,47.79872131347656,505.6601867675781
8,0,right_ankle,82.02983093261719,528.482666015625
9,0,nose,129.26095581054688,268.9693603515625
9,0,left_eye,131.0740966796875,263.51910400390625
9,0,right_eye,130.30706787109375,263.59625244140625
9,0,left_ear,102.5736083984375,254.53468322753906
9,0,right_ear,123.94586181640625,262.4637451171875
9,0,left_shoulder,70.53515625,274.71014404296875
9,0,right_shoulder,115.82119750976562,300.52764892578125
9,0,left_elbow,47.068572998046875,310.14013671875
9,0,right_elbow,113.57928466796875,353.270751953125
9,0,left_wrist,68.24627685546875,314.980712890625
9,0,right_wrist,139.4036865234375,363.9971923828125
9,0,left_hip,43.9052734375,378.94195556640625
9,0,right_hip,80.14755249023438,389.77581787109375
9,0,left_knee,52.803955078125,436.7413330078125
9,0,right_knee,92.18881225585938,454.77410888671875
9,0,left_ankle,47.65596008300781,504.69915771484375
9,0,right_ankle,82.184814453125,528.9751586914062
10,0,nose,127.66397094726562,267.4357604980469
10,0,left_eye,129.21170043945312,261.9459228515625
10,0,right_eye,128.92727661132812,262.0578308105469
10,0,left_ear,100.32913208007812,254.10345458984375
10,0,right_ear,122.41714477539062,262.1470031738281
10,0,left_shoulder,69.14813232421875,274.19744873046875
10,0,right_shoulder,116.6412353515625,299.8368835449219
10,0,left_elbow,45.385650634765625,310.1560363769531
10,0,right_elbow,115.9322509765625,351.0745544433594
10,0,left_wrist,72.01953125,321.5962219238281
10,0,right_wrist,137.52325439453125,357.7283630371094
10,0,left_hip,44.30059814453125,380.1965026855469
10,0,right_hip,81.62789916992188,389.9502868652344
10,0,left_knee,51.65434265136719,435.8403015136719
10,0,right_knee,91.55917358398438,454.7600402832031
10,0,left_ankle,47.25941467285156,504.4114685058594
10,0,right_ankle,81.55010986328125,529.5693359375
11,0,nose,127.34236145019531,263.63092041015625
11,0,left_eye,127.85313415527344,258.69293212890625
11,0,right_eye,127.94419860839844,259.2386474609375
11,0,left_ear,97.91255187988281,252.3756561279297
11,0,right_ear,122.90431213378906,260.22998046875
11,0,left_shoulder,67.10807800292969,273.3419189453125
11,0,right_shoulder,118.69636535644531,299.3612060546875
11,0,left_elbow,43.0279541015625,308.72314453125
11,0,right_elbow,116.83894348144531,347.237060546875
11,0,left_wrist,63.63050842285156,308.92529296875
11,0,right_wrist,134.4817352294922,348.22515869140625
11,0,left_hip,44.39268493652344,380.40667724609375
11,0,right_hip,82.26979064941406,390.4462890625
11,0,left_knee,48.86582946777344,435.098388671875
11,0,right_knee,90.57276916503906,455.34173583984375
11,0,left_ankle,46.31404113769531,503.24432373046875
11,0,right_ankle,81.46757507324219,529.8034057617188
12,0,nose,125.47792053222656,261.0887451171875
12,0,left_eye,125.01426696777344,256.08905029296875
12,0,right_eye,125.99540710449219,256.7626647949219
12,0,left_ear,95.59834289550781,251.1021728515625
12,0,right_ear,121.82765197753906,259.1412353515625
12,0,left_shoulder,65.54344177246094,273.1036376953125
12,0,right_shoulder,120.44694519042969,298.7085266113281
12,0,left_elbow,42.25157165527344,308.0787658691406
12,0,right_elbow,118.37086486816406,345.0946350097656
12,0,left_wrist,69.09504699707031,313.0314025878906
12,0,right_wrist,131.90672302246094,342.0796813964844
12,0,left_hip,45.22038269042969,375.3087463378906
12,0,right_hip,82.89601135253906,387.7338562011719
12,0,left_knee,47.57244873046875,433.2458801269531
12,0,right_knee,90.09159851074219,454.4935607910156
12,0,left_ankle,45.31536865234375,502.0195617675781
12,0,right_ankle,81.76405334472656,530.753173828125
13,0,nose,122.36630249023438,259.63250732421875
13,0,left_eye,120.93246459960938,254.29763793945312
13,0,right_eye,122.88247680664062,255.05606079101562
13,0,left_ear,93.36648559570312,249.792724609375
13,0,right_ear,119.54681396484375,257.6697692871094
13,0,left_shoulder,63.46453857421875,273.1095886230469
13,0,right_shoulder,119.90634155273438,297.0054626464844
13,0,left_elbow,41.4959716796875,307.3265686035156
13,0,right_elbow,120.3687744140625,341.8553771972656
13,0,left_wrist,68.3343505859375,310.6779479980469
13,0,right_wrist,131.43939208984375,331.3316345214844
13,0,left_hip,45.56184387207031,377.0570373535156
13,0,right_hip,83.48916625976562,387.9082336425781
13,0,left_knee,45.074310302734375,433.1314392089844
13,0,right_knee,89.10760498046875,454.1716613769531
13,0,left_ankle,43.66258239746094,500.7998962402344
13,0,right_ankle,81.95526123046875,530.3720703125
14,0,nose,120.81016540527344,259.208740234375
14,0,left_eye,119.19990539550781,253.7218780517578
14,0,right_eye,121.46238708496094,254.20423889160156
14,0,left_ear,91.29429626464844,249.2752227783203
14,0,right_ear,117.99986267089844,256.4306640625
14,0,left_shoulder,61.57011413574219,273.08416748046875
14,0,right_shoulder,119.06944274902344,296.34918212890625
14,0,left_elbow,41.53532409667969,304.66973876953125
14,0,right_elbow,120.82695007324219,338.72979736328125
14,0,left_wrist,69.07929992675781,308.31866455078125
14,0,right_wrist,130.4082489013672,323.48016357421875
14,0,left_hip,45.347137451171875,378.17681884765625
14,0,right_hip,84.884765625,387.56964111328125
14,0,left_knee,43.62809753417969,433.5589599609375
14,0,right_knee,87.74726867675781,455.3621826171875
14,0,left_ankle,41.78596496582031,498.89239501953125
14,0,right_ankle,81.84341430664062,529.646240234375
15,0,nose,117.54519653320312,258.88836669921875
15,0,left_eye,114.80422973632812,253.0601806640625
15,0,right_eye,118.55709838867188,253.69268798828125
15,0,left_ear,88.7799072265625,249.404296875
15,0,right_ear,115.30868530273438,256.015869140625
15,0,left_shoulder,60.32981872558594,272.84710693359375
15,0,right_shoulder,118.80099487304688,294.7433166503906
15,0,left_elbow,40.254669189453125,304.2506103515625
15,0,right_elbow,119.40322875976562,333.55987548828125
15,0,left_wrist,67.14637756347656,310.06451416015625
15,0,right_wrist,92.8067626953125,318.8687744140625
15,0,left_hip,45.482574462890625,378.05126953125
15,0,right_hip,85.6141357421875,387.86322021484375
15,0,left_knee,41.23133850097656,433.12762451171875
15,0,right_knee,87.01142883300781,454.82012939453125
15,0,left_ankle,38.68452453613281,497.34466552734375
15,0,right_ankle,81.82643127441406,529.5812377929688
16,0,nose,115.65397644042969,256.8499755859375
16,0,left_eye,112.45405578613281,251.63145446777344
16,0,right_eye,115.73011779785156,251.85142517089844
16,0,left_ear,86.17008972167969,248.95277404785156
16,0,right_ear,112.82661437988281,255.11289978027344
16,0,left_shoulder,59.10313415527344,272.79754638671875
16,0,right_shoulder,118.91099548339844,293.5587158203125
16,0,left_elbow,37.492218017578125,302.38909912109375
16,0,right_elbow,118.84977722167969,330.7086181640625
16,0,left_wrist,60.34226989746094,308.1793212890625
16,0,right_wrist,97.04106140136719,313.9686279296875
16,0,left_hip,44.50166320800781,381.24920654296875
16,0,right_hip,85.53861999511719,389.587646484375
16,0,left_knee,38.68385314941406,432.77545166015625
16,0,right_knee,85.75685119628906,454.1876220703125
16,0,left_ankle,34.51591491699219,496.1251220703125
16,0,right_ankle,81.66358947753906,529.540283203125
17,0,nose,114.08793640136719,255.45028686523438
17,0,left_eye,110.55720520019531,250.36441040039062
17,0,right_eye,114.06886291503906,250.39852905273438
17,0,left_ear,83.99766540527344,248.47140502929688
17,0,right_ear,110.87257385253906,253.4215087890625
17,0,left_shoulder,57.58937072753906,272.7485046386719
17,0,right_shoulder,117.31526184082031,291.3915100097656
17,0,left_elbow,35.57518005371094,301.0227355957031
17,0,right_elbow,117.52146911621094,328.8952941894531
17,0,left_wrist,60.66987609863281,310.3414001464844
17,0,right_wrist,108.92106628417969,295.55078125
17,0,left_hip,44.93540954589844,380.7158508300781
17,0,right_hip,84.47227478027344,389.3205871582031
17,0,left_knee,36.70451354980469,431.9982604980469
17,0,right_knee,86.02784729003906,455.3378601074219
17,0,left_ankle,29.708206176757812,496.8490295410156
17,0,right_ankle,81.19279479980469,528.1220703125
18,0,nose,112.91925048828125,255.18064880371094
18,0,left_eye,109.79830932617188,249.94187927246094
18,0,right_eye,112.6915283203125,250.3788299560547
18,0,left_ear,81.55928039550781,248.5076446533203
18,0,right_ear,108.3485107421875,252.5735321044922
18,0,left_shoulder,55.53645324707031,272.08477783203125
18,0,right_shoulder,115.02740478515625,290.30450439453125
18,0,left_elbow,33.292266845703125,299.9619140625
18,0,right_elbow,116.25909423828125,325.68426513671875
18,0,left_wrist,64.47563171386719,302.06842041015625
18,0,right_wrist,110.7305908203125,286.84783935546875
18,0,left_hip,43.891876220703125,381.40643310546875
18,0,right_hip,84.08700561523438,389.84173583984375
18,0,left_knee,33.383636474609375,432.010009765625
18,0,right_knee,85.42327880859375,456.83221435546875
18,0,left_ankle,25.639816284179688,495.31524658203125
18,0,right_ankle,82.21701049804688,529.035888671875
19,0,nose,111.6630859375,254.95269775390625
19,0,left_eye,109.68157958984375,249.77334594726562
19,0,right_eye,111.00234985351562,250.0799560546875
19,0,left_ear,79.5130615234375,248.68417358398438
19,0,right_ear,106.20578002929688,251.9122314453125
19,0,left_shoulder,53.3231201171875,271.9978942871094
19,0,right_shoulder,113.20846557617188,290.3902587890625
19,0,left_elbow,32.387359619140625,299.979736328125
19,0,right_elbow,116.23739624023438,322.1739196777344
19,0,left_wrist,62.665985107421875,300.5396728515625
19,0,right_wrist,97.70147705078125,293.97760009765625
19,0,left_hip,44.632904052734375,379.9881286621094
19,0,right_hip,83.57272338867188,388.8347473144531
19,0,left_knee,31.025909423828125,431.4128112792969
19,0,right_knee,85.09213256835938,456.2338562011719
19,0,left_ankle,21.629638671875,495.6510925292969
19,0,right_ankle,81.28091430664062,529.7667236328125
20,0,nose,107.56355285644531,255.86659240722656
20,0,left_eye,105.11726379394531,251.35777282714844
20,0,right_eye,107.45893859863281,251.20167541503906
20,0,left_ear,76.40380859375,249.1487274169922
20,0,right_ear,103.65464782714844,253.17259216308594
20,0,left_shoulder,52.385284423828125,272.8084716796875
20,0,right_shoulder,110.93000793457031,289.05902099609375
20,0,left_elbow,30.727127075195312,301.05828857421875
20,0,right_elbow,114.62498474121094,321.49310302734375
20,0,left_wrist,63.94700622558594,294.63726806640625
20,0,right_wrist,91.92771911621094,295.72894287109375
20,0,left_hip,43.149322509765625,380.88006591796875
20,0,right_hip,82.17756652832031,389.2613525390625
20,0,left_knee,27.954315185546875,431.98907470703125
20,0,right_knee,85.61262512207031,455.15972900390625
20,0,left_ankle,17.674728393554688,496.11688232421875
20,0,right_ankle,80.81373596191406,530.5069580078125
21,0,nose,103.25990295410156,257.1982116699219
21,0,left_eye,96.99459838867188,251.8974609375
21,0,right_eye,103.39888000488281,251.98870849609375
21,0,left_ear,72.86737060546875,250.18649291992188
21,0,right_ear,100.65153503417969,253.9188232421875
21,0,left_shoulder,49.500701904296875,273.76434326171875
21,0,right_shoulder,108.67353820800781,289.03790283203125
21,0,left_elbow,28.44580078125,301.6083984375
21,0,right_elbow,113.43022155761719,321.37030029296875
21,0,left_wrist,61.531494140625,292.0128479003906
21,0,right_wrist,94.26054382324219,292.06414794921875
21,0,left_hip,42.16007995605469,381.4586181640625
21,0,right_hip,81.12672424316406,389.06707763671875
21,0,left_knee,25.241439819335938,433.0404052734375
21,0,right_knee,85.16850280761719,454.7880859375
21,0,left_ankle,14.629013061523438,496.5184326171875
21,0,right_ankle,80.86814880371094,530.06005859375
22,0,nose,99.7840576171875,257.2218017578125
22,0,left_eye,93.45478820800781,251.48599243164062
22,0,right_eye,99.48326110839844,252.1982421875
22,0,left_ear,69.17648315429688,249.879150390625
22,0,right_ear,97.27322387695312,254.49234008789062
22,0,left_shoulder,46.18315124511719,274.270263671875
22,0,right_shoulder,106.27708435058594,288.9674987792969
22,0,left_elbow,26.30535888671875,302.9621276855469
22,0,right_elbow,110.98310852050781,322.1086120605469
22,0,left_wrist,56.094818115234375,300.68634033203125
22,0,right_wrist,84.72152709960938,307.0800476074219
22,0,left_hip,40.656494140625,380.0873718261719
22,0,right_hip,79.41592407226562,387.4856262207031
22,0,left_knee,23.778961181640625,432.9477844238281
22,0,right_knee,84.84495544433594,453.9822082519531
22,0,left_ankle,11.63165283203125,497.0681457519531
22,0,right_ankle,81.2861328125,529.3701171875
23,0,nose,95.2025146484375,255.95803833007812
23,0,left_eye,88.09901428222656,251.1583251953125
23,0,right_eye,95.04486083984375,251.36181640625
23,0,left_ear,66.08731079101562,250.49093627929688
23,0,right_ear,93.12681579589844,254.29022216796875
23,0,left_shoulder,43.81675720214844,275.3629455566406
23,0,right_shoulder,103.48640441894531,289.02874755859375
23,0,left_elbow,25.398391723632812,304.2925109863281
23,0,right_elbow,106.44224548339844,322.85595703125
23,0,left_wrist,53.54447937011719,295.6300354003906
23,0,right_wrist,82.02723693847656,311.08636474609375
23,0,left_hip,38.70979309082031,380.1317138671875
23,0,right_hip,77.67018127441406,387.80755615234375
23,0,left_knee,21.546371459960938,436.128173828125
23,0,right_knee,84.48541259765625,454.142578125
23,0,left_ankle,8.359329223632812,498.934814453125
23,0,right_ankle,81.71966552734375,529.208251953125
24,0,nose,91.76475524902344,256.771484375
24,0,left_eye,87.93243408203125,251.8781280517578
24,0,right_eye,91.32736206054688,252.1468963623047
24,0,left_ear,62.84754943847656,251.96458435058594
24,0,right_ear,89.35078430175781,255.39344787597656
24,0,left_shoulder,40.49977111816406,276.60980224609375
24,0,right_shoulder,100.4576416015625,289.7381591796875
24,0,left_elbow,24.0281982421875,306.10247802734375
24,0,right_elbow,103.35662841796875,327.23577880859375
24,0,left_wrist,52.46791076660156,301.65032958984375
24,0,right_wrist,78.69425964355469,313.6065673828125
24,0,left_hip,35.71751403808594,381.4404296875
24,0,right_hip,75.43171691894531,388.74102783203125
24,0,left_knee,19.425399780273438,439.45184326171875
24,0,right_knee,84.08612060546875,454.65960693359375
24,0,left_ankle,5.2724151611328125,505.04376220703125
24,0,right_ankle,81.72607421875,529.6072387695312
25,0,nose,89.10809326171875,257.7459716796875
25,0,left_eye,87.09371948242188,253.48187255859375
25,0,right_eye,88.2879638671875,253.47988891601562
25,0,left_ear,60.1973876953125,253.04385375976562
25,0,right_ear,85.02093505859375,256.77972412109375
25,0,left_shoulder,38.0057373046875,278.2263488769531
25,0,right_shoulder,96.64834594726562,290.48468017578125
25,0,left_elbow,21.86993408203125,307.17547607421875
25,0,right_elbow,99.69924926757812,329.86480712890625
25,0,left_wrist,43.039276123046875,302.6525573730469
25,0,right_wrist,101.54275512695312,326.5218505859375
25,0,left_hip,33.559600830078125,383.32830810546875
25,0,right_hip,73.87774658203125,389.9210205078125
25,0,left_knee,17.8206787109375,441.2923583984375
25,0,right_knee,83.6181640625,454.67620849609375
25,0,left_ankle,3.047271728515625,510.24127197265625
25,0,right_ankle,82.04446411132812,529.8493041992188
26,0,nose,85.57958984375,259.5565185546875
26,0,left_eye,83.53286743164062,254.9887237548828
26,0,right_eye,85.23609924316406,253.9880828857422
26,0,left_ear,55.620269775390625,252.7287139892578
26,0,right_ear,81.91934204101562,256.94757080078125
26,0,left_shoulder,34.90150451660156,279.34393310546875
26,0,right_shoulder,92.05079650878906,291.6611328125
26,0,left_elbow,20.819015502929688,310.00518798828125
26,0,right_elbow,98.68643188476562,334.38818359375
26,0,left_wrist,45.26286315917969,303.86932373046875
26,0,right_wrist,75.76338195800781,322.43536376953125
26,0,left_hip,30.470565795898438,384.28582763671875
26,0,right_hip,71.36990356445312,390.8265380859375
26,0,left_knee,16.561309814453125,444.90582275390625
26,0,right_knee,83.03851318359375,453.07098388671875
26,0,left_ankle,3.60400390625,513.8152465820312
26,0,right_ankle,82.15864562988281,528.8993530273438
27,0,nose,82.17921447753906,261.3339538574219
27,0,left_eye,79.51470947265625,256.7042541503906
27,0,right_eye,81.67909240722656,255.92123413085938
27,0,left_ear,51.318572998046875,254.18707275390625
27,0,right_ear,78.64752197265625,258.1094970703125
27,0,left_shoulder,30.92608642578125,279.9761657714844
27,0,right_shoulder,87.32711791992188,291.9712829589844
27,0,left_elbow,19.972000122070312,314.2399597167969
27,0,right_elbow,94.89874267578125,336.0683288574219
27,0,left_wrist,52.22401428222656,314.2828063964844
27,0,right_wrist,65.9449462890625,325.3523254394531
27,0,left_hip,26.178756713867188,383.1946105957031
27,0,right_hip,67.37925720214844,389.4289855957031
27,0,left_knee,15.515350341796875,444.5599670410156
27,0,right_knee,83.5848388671875,450.6761779785156
27,0,left_ankle,4.4840240478515625,511.7291564941406
27,0,right_ankle,82.39642333984375,526.779052734375
28,0,nose,78.150634765625,261.76513671875
28,0,left_eye,75.7918701171875,257.00439453125
28,0,right_eye,77.94680786132812,256.8464050292969
28,0,left_ear,48.96653747558594,256.2117004394531
28,0,right_ear,75.12510681152344,259.1723937988281
28,0,left_shoulder,28.080062866210938,280.7024841308594
28,0,right_shoulder,83.84124755859375,293.5301818847656
28,0,left_elbow,18.84381103515625,319.5168762207031
28,0,right_elbow,91.15667724609375,340.8545227050781
28,0,left_wrist,52.12303161621094,326.6177062988281
28,0,right_wrist,65.69972229003906,331.6558532714844
28,0,left_hip,23.283660888671875,381.9871520996094
28,0,right_hip,63.91905212402344,388.4279479980469
28,0,left_knee,14.8397216796875,442.7942199707031
28,0,right_knee,83.7777099609375,447.9548645019531
28,0,left_ankle,4.273590087890625,511.7469177246094
28,0,right_ankle,82.94490051269531,523.2164306640625
29,0,nose,76.62403869628906,261.45599365234375
29,0,left_eye,75.08705139160156,257.00439453125
29,0,right_eye,75.93922424316406,257.02398681640625
29,0,left_ear,46.23112487792969,257.724365234375
29,0,right_ear,72.16859436035156,259.79736328125
29,0,left_shoulder,25.699691772460938,281.80340576171875
29,0,right_shoulder,80.33464050292969,294.07098388671875
29,0,left_elbow,18.196090698242188,321.04473876953125
29,0,right_elbow,88.35777282714844,343.763427734375
29,0,left_wrist,53.30424499511719,331.4993896484375
29,0,right_wrist,65.97697448730469,337.6114501953125
29,0,left_hip,19.539474487304688,383.0953369140625
29,0,right_hip,59.51124572753906,387.7613525390625
29,0,left_knee,13.434768676757812,441.92498779296875
29,0,right_knee,84.00022888183594,443.47711181640625
29,0,left_ankle,3.6618499755859375,514.2122192382812
29,0,right_ankle,82.46116638183594,516.9627075195312
30,0,nose,75.23088073730469,261.5267028808594
30,0,left_eye,72.70173645019531,257.2144775390625
30,0,right_eye,74.04566955566406,257.02960205078125
30,0,left_ear,44.35493469238281,258.94482421875
30,0,right_ear,70.17861938476562,260.1092529296875
30,0,left_shoulder,24.694839477539062,282.8077087402344
30,0,right_shoulder,77.76844787597656,295.0542907714844
30,0,left_elbow,18.1893310546875,318.5416259765625
30,0,right_elbow,83.25529479980469,346.3576354980469
30,0,left_wrist,53.02119445800781,327.3714904785156
30,0,right_wrist,66.841552734375,338.0479431152344
30,0,left_hip,16.792816162109375,384.1968078613281
30,0,right_hip,56.539093017578125,389.1972961425781
30,0,left_knee,11.582565307617188,442.9396667480469
30,0,right_knee,83.7935791015625,439.5045471191406
30,0,left_ankle,3.220733642578125,514.8289794921875
30,0,right_ankle,81.53131103515625,510.6733093261719
31,0,nose,73.37519836425781,261.1429443359375
31,0,left_eye,71.63723754882812,257.0040588378906
31,0,right_eye,72.08932495117188,256.5369567871094
31,0,left_ear,43.16510009765625,258.3714294433594
31,0,right_ear,68.42486572265625,259.8176574707031
31,0,left_shoulder,23.104705810546875,282.2422790527344
31,0,right_shoulder,75.75926208496094,294.85797119140625
31,0,left_elbow,16.564682006835938,319.2935791015625
31,0,right_elbow,79.11756896972656,346.4785461425781
31,0,left_wrist,48.33186340332031,323.8310852050781
31,0,right_wrist,55.400726318359375,343.2932434082031
31,0,left_hip,14.614517211914062,381.7911682128906
31,0,right_hip,54.41044616699219,387.2486877441406
31,0,left_knee,11.665634155273438,440.4293518066406
31,0,right_knee,82.8499755859375,435.6994934082031
31,0,left_ankle,4.4161376953125,513.1651611328125
31,0,right_ankle,78.91488647460938,506.1822814941406
32,0,nose,73.30647277832031,262.0093994140625
32,0,left_eye,71.87582397460938,257.3024597167969
32,0,right_eye,72.04521179199219,257.23895263671875
32,0,left_ear,42.9661865234375,257.3575439453125
32,0,right_ear,67.42317199707031,259.17938232421875
32,0,left_shoulder,22.093063354492188,281.5738830566406
32,0,right_shoulder,74.60685729980469,293.45166015625
32,0,left_elbow,15.224395751953125,319.30120849609375
